ingresos,edad,compras_previas,descuento_aplicado,gasto_total
7515.1111252378905,54,1,0,100.78737625244545
62209.712902966116,20,6,1,329.67773538241875
51929.2617560745,64,8,1,369.4134271074093
46615.154289316226,48,3,1,304.11189595347645
70835.36544444143,44,1,0,130.16069037816794
59559.87024534609,34,2,0,186.42602660977752
74244.50064082874,40,6,1,360.50310421120565
29108.967917495054,30,3,1,274.6476433915652
49481.74064069055,64,3,0,195.21752351462814
25749.299375779785,44,1,0,80.02698646170477
46559.265022167994,37,4,1,349.8904459638802
46270.76219349984,63,6,1,322.1017686019027
59399.20455894606,30,0,0,153.3684809651168
50683.45821712847,61,4,1,301.7989517479648
59351.107074198735,41,3,0,141.90669049707276
60551.60199708342,58,2,0,171.57577907209273
82323.93016074713,20,3,1,326.66775230667605
45270.550170708135,60,3,0,136.66648552131488
35884.65949000431,27,0,0,82.55131565327088
53691.25422974613,18,3,1,284.7507385307928
37965.79959290685,30,6,0,184.95030128424125
72229.41152654804,31,6,1,353.54676964122126
45751.72941582151,50,5,1,331.9557133451185
41516.35448189014,19,2,0,110.35652476580535
42930.26418273323,19,1,0,121.92074590262567
60776.261352074616,56,0,0,111.11541494252674
47633.79525152772,58,1,0,119.51273404811435
40374.997698044266,48,3,1,313.6424108264309
74980.27876435296,21,2,0,161.7209307663454
37157.45239007375,51,2,0,168.99207254998575
50533.491110494906,36,1,0,141.4822708029984
59784.59227415346,54,5,1,311.602803756128
25529.973343743903,26,1,1,264.74119848338864
57203.90752108888,41,2,1,271.27612735288216
34173.38486779326,30,4,0,152.94919725692515
62341.74171251003,61,2,0,157.9155239391549
35560.23482121536,47,4,1,285.13418242159815
60391.535477732905,36,4,1,318.8130466942514
66587.4959944207,58,2,1,291.8542966296989
62921.54788449207,27,2,0,140.08777365648552
53769.749723571535,59,7,1,311.7871487524576
46530.48585605451,61,5,1,348.78538339102005
41353.706354977345,31,3,1,292.84958453088746
72065.52036225656,57,3,0,177.6040348354423
39507.57169748535,37,4,1,307.97954994918916
34444.00889645006,21,4,0,112.2952445374836
59980.53402549245,55,4,1,322.51889407649526
38057.947952202565,61,1,0,140.65727273871462
35749.04753800809,56,5,1,296.8510257964746
28345.936067453527,22,5,1,312.9753423704711
42756.352408092236,59,2,1,287.78804366796436
48759.274641552605,49,3,1,267.26251541655614
53646.37591491048,23,4,1,309.9745646486826
64269.59366449225,31,2,0,143.72057795511606
57903.4688549869,23,3,0,189.22763163872045
47136.9167067023,31,4,1,297.1019185661076
47027.064854304204,29,2,0,148.3807059195231
57652.36203372775,44,4,1,311.7325078818775
69088.55244392855,43,3,1,288.5070133062634
51894.712992248,29,3,1,302.36588466950997
42963.03718684387,25,1,0,121.88786270219556
35107.009983716816,27,2,0,137.2149840710108
28321.921033816616,33,3,1,240.55206110017153
59994.045080652846,43,1,0,151.36911293856028
58669.677854593356,25,2,0,149.75152240015024
58660.45287659993,58,1,1,304.6327420394976
48070.108304719164,62,1,1,238.67493977510557
71104.02118837627,46,4,0,204.50868774508226
42738.22258122773,37,2,0,109.64763366246689
64329.038558108085,34,5,1,349.4373641371027
49418.85657515685,36,2,0,171.8483608774667
40874.73852980994,34,3,1,303.9489305676697
58887.95460976642,56,3,0,172.02140896088477
56144.541780259904,18,7,1,331.56948497026633
55354.591389003894,46,5,1,331.4043312496533
51219.17633084298,31,3,1,276.24908224791346
49431.60377424754,34,2,1,295.0658942415644
85825.57989305658,30,4,1,337.4835509425357
67763.84967794259,46,4,1,307.618917233348
60842.40342478268,51,7,1,337.0555959742197
51676.987373050826,44,3,1,302.9728647806526
65107.35800895004,63,4,1,310.2511697360491
57769.92164587178,50,3,0,163.7322019161201
50393.07129161053,46,2,0,168.32891006083165
45446.53512101127,54,3,0,156.24907308074467
48786.239935059675,56,2,1,293.00509981949716
2443.6139618291636,36,2,0,74.90398533276553
53159.012589464626,63,2,0,162.96786622965126
42672.858798344605,41,3,1,263.53401419032184
73890.04997424326,31,2,0,157.34264785274266
50290.16106217632,64,4,1,324.9516016617372
32165.548706975573,54,1,0,106.45114078108053
49251.79768807824,22,2,0,135.7607095899126
34308.18372406244,41,3,0,173.73189765850145
57101.111235687,51,4,1,332.7250616533169
54364.21046509228,48,0,0,152.1103295484447
64367.59446662401,47,3,1,334.90085203585477
38136.77312458152,26,1,0,140.8063316473204
50510.121443422206,44,2,1,283.08228841928633
29524.67306860047,45,2,0,81.96627916826864
60522.421728870715,59,7,1,353.8907425652206
57783.06770660183,43,3,0,140.04113921676768
57437.07531541356,35,3,0,144.37394976003787
50024.285470354116,53,3,1,291.2951804510027
56221.59336183187,25,3,0,158.53307177823294
74065.08662462895,35,3,1,349.9880766704167
45723.586144369794,37,3,1,317.6364027539016
52079.67775565127,49,4,1,314.6169349536583
33708.10551227885,46,3,1,249.87816889457704
36976.08557602501,35,2,0,109.02562059139845
51467.199396399614,24,8,1,314.5513414833618
66559.0032005286,18,2,1,294.2972618487024
46155.787636226414,45,4,0,173.85646519536672
46461.25206031814,50,2,0,183.62427887894347
43896.721332434376,21,4,0,146.19066098125327
41978.649937335154,37,1,0,76.95801642471035
54424.57183563232,53,2,1,269.69985767660353
27541.135322320333,48,0,0,97.89174509746661
69214.09365000091,55,1,0,194.54662571663727
40018.66552805809,45,1,0,143.32072135216993
60828.55228157212,20,3,1,266.04072520273854
30950.021039091862,23,4,0,102.11068539148577
60032.60195819327,62,6,1,302.188217491302
60079.16911721746,40,4,1,333.5140704860481
55763.03108008845,24,6,1,314.9220758673926
35083.572173003115,53,1,0,108.24060691765715
53743.222843971154,18,4,1,322.2523712690008
32254.157228984164,23,2,1,243.44475355935361
46208.55117355722,41,6,1,307.412164775754
65441.19651432989,54,1,0,156.12397439090225
61950.52890606113,62,4,1,329.48230107349247
50227.7441381065,53,1,0,154.77235904673947
35377.901361157376,41,5,1,284.5848678235221
59683.8156826129,55,4,0,182.6929816561362
50290.71856547038,62,2,0,141.92069453330262
15195.26602654365,46,3,0,114.3883066102913
61739.44739474777,54,4,0,174.8041508157449
49636.50749195462,62,3,0,150.1082615300846
68036.76871974609,49,2,0,179.2310216721446
33570.94221735793,42,1,0,117.4595944571355
2349.442802059988,27,7,1,260.1977211067415
54186.25787517778,52,3,0,164.2568222979751
54373.455150229594,42,2,0,137.14921164957718
24639.92558590322,44,3,1,267.00664119203736
35322.5068120009,62,6,1,339.39208262342623
91328.26615579853,49,5,1,360.1694127890877
45415.84078769295,29,4,1,302.4268799661234
60964.384645643244,21,1,0,144.08971903599013
40240.10258947425,59,1,1,279.12616920737906
18645.45651720265,43,1,0,53.03016499334748
47446.12629806142,20,2,0,147.54650429560127
46015.931595708425,34,4,1,264.24350316448647
44001.82641997443,26,4,1,274.37995917176346
48280.387467404114,46,4,1,303.31473239048836
53964.024074684545,18,7,1,331.94326339190053
47748.2457311929,35,3,1,262.2638869181005
31039.907480789545,58,5,1,314.18427981202376
57292.77187342908,37,4,1,334.19502420321396
20759.42367016365,58,3,0,125.0257426872067
19244.638140736995,51,4,1,277.46986196230137
61087.70742052352,45,2,0,176.98124918769935
57605.30408203035,52,4,0,163.62903668866755
49139.06952388946,33,3,1,246.3706153754171
29068.27242867392,38,7,1,323.1321342710379
39381.33588988887,30,5,1,293.48505947910917
46058.79878470244,52,2,0,128.1561484846694
26061.5904713883,59,2,1,307.85063154006616
38914.5701296515,49,4,1,283.4992486337801
59784.9550726502,55,3,0,154.21002665931726
71409.58046433824,23,5,1,313.50393993981584
43708.47871012174,55,5,1,334.2124996970959
61347.32531474148,55,3,0,187.83565561753696
21289.09894118799,30,3,1,279.26940778115136
59891.768616704176,63,2,0,164.8997109049904
37940.77377908779,56,3,1,302.97694262981014
54610.18425061955,30,4,1,319.898265708495
46283.71372640436,64,5,1,350.3631679231267
69806.21014675751,29,4,1,367.62305868834073
36883.46527490123,50,3,0,150.6029959793936
59414.094463427464,45,8,1,349.10215726465395
45807.388050552,20,0,0,63.32833316529927
47625.41782985504,35,5,0,184.54125381372805
47242.191602611856,43,4,0,183.3448878519611
37314.903432588304,57,1,1,264.5626857479495
49788.51551139993,19,3,1,291.6232377420987
49060.27666817268,21,3,0,154.746270554307
53618.60372610094,45,3,0,124.97313834351573
51267.57718539294,45,5,1,282.78172323755234
61969.918244183544,42,2,0,143.76136566192866
63852.62924071053,43,4,1,309.7387028299884
34240.65017258298,62,1,0,155.23627735976066
63031.587508861565,64,5,1,346.41329021855796
32204.953593352184,19,4,0,149.50962146171287
58817.838322066025,59,2,0,116.25858674101917
59296.08177054303,51,1,0,140.53577893745893
21330.24662506244,47,1,0,95.49515208619002
51394.68869794114,38,4,1,314.1940379183772
42972.558299595265,61,0,0,139.1867065509478
38618.52113096938,54,3,1,288.2992282290025
70262.78496048508,61,5,0,221.28104201661932
40194.81289043871,40,4,0,149.02184340845008
37904.346063229255,50,1,1,259.2516799982345
51135.4241000764,19,2,0,125.12289663842428
60283.846194476246,44,3,0,117.30996829669269
47875.2712098481,39,3,0,169.730574263072
67495.55818503878,51,4,1,331.0644265024502
57964.63492946136,33,2,0,154.9831437559637
17326.830204028545,37,5,1,309.83488607740685
42057.99554739488,43,2,0,97.68854066660383
41572.36850972452,33,3,0,86.72908718486076
57190.414301441335,23,5,0,198.45318562512767
10627.744154388325,62,4,1,262.8985218870038
88235.14563076582,61,5,1,368.85593080663443
57965.39142341315,40,2,0,138.09098194805668
52233.152058765365,59,1,0,143.22406654414948
67723.51574628719,54,4,1,355.50676325884626
85154.81079218938,25,4,0,165.150233093348
63061.19966882605,23,5,1,358.8250685866832
64232.1964470743,54,1,0,144.88513669301378
51960.35036696574,39,1,0,164.46924522113014
47877.11369949578,23,3,0,93.1904499139019
42863.06833992648,49,3,0,131.08842655667402
37608.32012428187,34,2,0,100.08115780466173
39694.78850450754,55,3,0,121.35593797436613
29741.66053485525,34,7,1,341.9789014897408
48861.92823972465,54,3,1,286.2434086575754
24729.9863416042,40,2,0,134.7522440592747
52863.74786215566,30,2,0,152.6756945802901
49455.040879364875,49,4,1,336.42818555595125
52204.029475800315,39,4,1,277.5048448597832
42168.02644970011,24,1,0,127.22632815945816
96152.90555270755,39,3,0,221.38364729700314
70401.7385027047,38,2,0,179.62802099881233
31331.86249872916,23,2,0,111.58859678148413
53493.02131140347,31,3,0,114.60756519846463
40879.907855940146,33,3,1,288.47994918974786
34782.80409938879,20,6,1,316.2689707763127
29898.918933140976,26,6,1,292.9986428832525
56483.25036138881,64,6,1,346.7553212448673
39779.29647395639,38,0,0,128.14685555762424
64517.39036037806,47,2,0,162.31976399028264
64906.733217956586,47,5,1,368.05496256343974
70608.71577817174,59,4,0,194.61338748036772
37214.19850888845,59,1,0,122.22738018468195
57130.484160380154,49,2,0,170.3160120361102
59486.81324963451,40,2,1,314.6237900585104
42887.32737344052,20,1,1,259.7112248216334
38423.42063910687,18,1,0,132.72987916362126
74142.8099866396,20,2,1,279.169188981873
53412.4381359808,54,2,0,144.56124466940915
59539.51626067607,24,2,1,338.8510216670968
37668.859822581086,20,1,0,135.13515852579005
31710.733002167093,53,7,1,347.407652216712
41458.25338261834,20,5,1,282.91031751341603
48139.67918915005,21,2,1,239.83536382854302
34036.69989773977,48,2,0,122.64988266500907
49852.327870244255,19,1,1,278.8443986449541
24672.422178972498,31,1,0,124.06018088139264
33199.28866295192,54,2,1,258.0759748865577
60063.668724153125,48,4,1,328.3859536399894
59056.85780416841,19,3,0,142.69916792412286
44121.848519197,48,2,0,141.11325684289923
34733.5353638457,64,6,1,336.1025774771229
34588.94672710984,60,10,1,358.7637725445805
44400.97631088029,39,0,0,101.61941107380302
59667.77737467937,27,3,0,149.7161282419862
63923.685370164865,47,2,0,168.19955572655553
42552.02396777047,50,4,1,318.2367416441664
32697.613610228243,36,5,1,279.82425106445453
54017.654567995,63,1,0,120.97452310406545
37646.97544061226,42,1,0,138.2455428981235
42226.210417081966,63,4,1,287.2192682684082
69879.14135655557,18,3,0,146.1752292768421
62406.73142848652,49,3,0,163.04219497839327
52369.614683771775,42,2,1,294.20654344874674
30921.214983309157,58,4,0,148.95419729996684
53170.948512059884,34,2,1,303.4227874011851
65939.8593618129,31,0,0,162.51409665622643
44365.495013516964,62,0,0,124.10650964023965
70266.71134980072,30,1,0,126.69719744536808
69391.1793427731,55,2,0,172.46831743135888
74955.9924821521,56,3,0,177.3121176218279
54578.64689797029,19,2,0,125.0926885057222
58810.87549709019,49,2,0,167.83902270719454
71212.80932496635,49,1,0,131.96331682382723
56710.90905603464,57,3,1,304.4487241073582
42481.48838314681,23,3,1,280.0547866749178
43271.85745208208,42,2,0,150.6801442814479
53578.32430660609,20,3,1,305.8592198936314
30641.57867080672,35,1,0,127.75855698776572
47851.11626953711,55,5,0,161.47753569640665
66448.2067734538,60,3,1,360.7773718988015
17131.192232520785,20,5,1,270.7726241579615
73017.23152691772,22,6,1,355.82134740620097
66835.61328054739,41,1,0,151.32533067183766
43103.530762542854,51,3,1,283.978728554483
58150.862418077144,64,4,1,323.7000851838671
50047.2159035949,56,2,0,159.87252323845948
68449.85552658024,41,3,1,329.84835201977387
64740.247141549116,53,4,1,338.2445210318795
28998.93915225486,45,5,1,324.62729495025496
58808.93620196265,51,4,0,199.81985848221694
46915.582195351286,33,3,0,139.73209351542033
51242.488557771496,53,4,0,151.96544888552796
39077.42148545277,24,2,0,98.19450895393763
76222.05603681253,35,3,0,183.0959375367779
65600.92729853863,23,1,0,165.26591931129929
38903.43254040549,45,6,0,175.9400514151876
29980.84089634651,56,2,1,274.6233415598873
44214.910535332274,51,4,1,330.2821717279323
56517.53969136959,58,5,1,318.7412349385067
53603.08765919335,46,2,0,144.623135438919
68796.99237152365,21,3,0,138.25519561651097
61848.795832712785,31,2,0,160.53607113521917
64543.5353862936,22,3,0,132.9556329061737
54902.83100915656,42,1,1,305.77312330069446
29160.519046835147,56,2,1,269.1584679152312
47064.52203279648,25,6,1,358.62575514570665
65901.34609862999,32,2,1,257.26050844593436
49227.15607213031,36,2,1,292.611717332911
57546.3555293562,28,2,0,149.3451799216938
45218.775271308004,37,7,1,324.71370916377697
34552.82227187233,53,0,0,152.66943666463231
48149.83903930835,35,4,0,187.0082627456657
54635.711645489806,31,5,1,332.850029508047
40164.684208078346,55,4,1,298.0576689192487
46464.33132714997,42,4,0,148.74665942470142
35908.05137021026,33,2,0,103.9801780687731
66788.67376346144,35,5,0,194.38298974478334
45583.16363617949,18,2,0,90.15549824254617
71791.33317689275,57,4,1,342.181124421515
72931.21775811363,18,2,0,154.58983676579695
48784.31052917385,18,2,1,256.1315627578817
34873.26901178976,38,7,1,333.5393779214115
18711.531833999943,42,8,1,311.7304156994278
27919.443904598127,44,5,1,300.50096624555965
29392.4776265201,27,6,1,301.1685720096596
70677.04441192257,29,4,1,314.7096766940402
51737.36880840419,45,6,1,328.41083523772556
55844.067861379815,49,1,0,151.23960166670113
16693.68486597311,50,4,1,303.93944921673767
32030.503561741076,25,1,0,120.68984056549418
63306.196646694305,59,2,1,333.0626731280923
54301.6116857388,43,3,0,125.95312498565117
47791.92081971604,59,1,0,120.61571503327833
58472.63537900184,58,3,0,147.0858458470529
74536.96709203723,19,3,1,291.39486721001657
46684.36304694424,52,4,0,154.40879343700234
51040.54703987104,51,4,1,292.2525826504043
52888.953780969576,23,4,1,297.76163322139894
85881.64452910988,48,1,0,157.14288245601503
18509.656033714615,40,3,1,294.5830901214193
60248.34522183212,29,3,0,151.61630940818185
48277.966268614044,45,3,1,335.0889327866834
58501.575892762696,32,0,0,155.3016556704867
40139.411690079134,36,3,0,133.99070738784337
49265.524537123245,29,2,0,131.6838332840342
60671.158691982426,19,4,1,325.664607704857
96693.65301565762,28,3,0,161.4453186438593
62120.54284103107,61,4,1,348.9504314136554
37279.01602954237,54,1,0,154.69610455168527
43643.604769659454,55,3,0,134.83578744749275
43198.78837424219,42,4,0,156.31784205516104
23065.352410549775,60,3,1,271.73529413695366
45048.64712447844,38,3,0,164.1125378900811
60992.43622732618,59,6,1,384.2394051086443
30886.518213848074,53,2,0,100.84239998646515
65727.23976575889,26,1,1,290.50987421195714
57316.62231626507,29,2,0,149.07904225663466
38986.50017043443,27,4,1,306.55710311638404
47877.05543993229,63,5,1,316.2880995443581
73974.8271146155,22,4,1,314.5356032792858
61003.217202587985,50,1,1,326.44012194887904
50131.75482347222,22,1,1,240.0523660173832
46434.75024558524,33,3,1,295.4763372602902
51149.13605677489,54,3,0,147.6292809198162
42323.54663086545,54,1,0,122.45797939815611
18428.75741421478,46,2,0,146.02253067895518
80632.66865802096,35,5,1,348.79124838235833
52329.874987991025,46,1,0,164.9420994303572
55972.208976838054,23,1,0,155.62646983236775
49131.38375184637,35,2,1,308.8287313739757
38973.24798913118,49,6,1,294.692994927273
47211.13278576844,59,3,0,156.48944261308995
26009.078567085333,64,2,0,151.43840469326452
84156.29747079956,48,2,0,202.72140554919267
31482.32002366406,28,2,1,268.509801278074
34520.505742292306,43,0,0,111.13170344940087
43396.111934204,45,3,0,126.77606607800942
69321.13587278567,44,3,1,270.71657279797387
50217.63498893981,36,1,0,112.5763322383712
31457.963059543064,62,3,1,327.34351432965104
68815.0754113601,44,3,0,146.5635280832477
60965.00940178222,37,4,1,325.160792430727
58076.52435824679,20,3,1,313.1675420732788
60736.01361756261,33,5,1,314.4263442714532
85915.42850873676,56,5,1,355.5819663608352
82776.42342554168,61,2,0,176.0437280778022
39699.26985495057,46,2,0,132.19255657611717
74358.27489216728,32,3,1,331.2155098101015
55747.52284638351,47,3,1,320.7739404391949
57486.43724206624,57,3,1,295.7362804470074
24615.937525350073,18,0,0,111.00631592565037
47444.21351917706,46,3,1,298.9636668539848
37807.64614495153,47,2,0,84.42858289190887
62420.88222339964,57,0,0,117.62160553122561
66066.20750604208,63,4,0,180.67965869769384
18882.70473475533,49,4,1,269.0438093193552
49669.47703993594,27,3,1,270.37175720104307
66827.92257191378,44,3,1,316.30321370401674
47199.815565298326,25,4,1,326.0621104088501
60935.954675035464,53,3,0,179.00503538799234
55267.48201440626,59,6,1,326.09432690454105
55124.903479289394,52,4,1,356.5523318904117
45930.275328975535,53,2,1,309.30935881676936
31751.287937964356,53,3,1,267.4214204021298
33177.04778862459,42,1,0,94.91908700126453
60640.28771682976,37,3,0,156.9909760199673
50291.87383278325,62,4,1,330.88294411795795
47922.31633089163,34,5,0,186.76766599233216
43641.64936516471,40,4,1,273.92913111256314
45422.16731778872,42,2,0,135.8240581465862
65703.6769173221,48,3,0,174.4005116428689
44971.3387719796,23,3,0,141.95358648516208
29884.029300476468,52,2,0,115.67117926919298
61154.7766331026,21,4,1,317.75010313819604
46926.85004202924,57,3,0,168.85696522982357
50470.93798299164,37,4,1,276.0129203372271
74113.67459599266,58,4,0,192.75919351327514
49691.59163974239,18,3,0,96.31043068259055
54337.75509678088,62,7,1,325.90166490794286
32316.14763052512,43,2,0,95.35417481580647
46704.9582147356,51,7,1,321.8180153711365
59142.89067812902,27,4,1,321.30705596737556
26669.393992381363,40,4,0,126.46377261106042
53012.676396735646,41,5,1,341.01628404563263
51511.8660896721,30,2,1,289.2598693970187
50619.31183381159,46,1,0,137.79789624950365
65557.38347987365,63,3,0,197.50801478737418
55016.57772272782,44,3,0,133.7046806554001
72171.07847534666,48,4,0,189.7966498453925
35096.15726608946,60,5,1,316.5224673130701
52038.86850827522,27,7,1,332.8375146028152
51267.00179584921,48,5,1,350.5785410754701
33961.1825936738,56,5,1,321.60695798444505
64344.42503137019,27,2,1,285.6764264688554
84870.09958779227,41,2,1,309.716377773462
49744.90888274254,50,0,0,121.96574134281238
57575.316324106505,31,6,1,354.3534270433004
51267.77713722991,52,2,1,309.58092675137425
39296.229951392364,62,6,1,336.2812092136332
22688.595832969757,51,6,1,293.6563284491909
39413.39775356952,34,3,1,278.0984977073308
29120.624285724032,38,2,0,73.0379818182158
75561.53117088677,49,3,0,196.3851106840835
48273.354591151416,20,4,1,308.73257698534815
44811.21006429244,32,1,1,323.5767933380013
63337.30737181709,25,1,0,140.78180611633465
33173.73345716168,49,5,0,180.2579796226111
38497.03942993171,55,1,0,134.86486911131007
51021.084038729314,43,2,0,142.587654353977
65431.53487135221,47,0,0,148.01411884659697
57525.27567753183,26,4,0,170.25768893504642
53724.877137738236,49,1,0,138.45086136448882
51171.766028540245,28,4,1,316.32537620260337
56003.537832901624,39,6,1,365.06380628877423
53024.79357693882,51,2,1,301.54181778071955
34550.415878345964,58,1,0,146.22672350655947
50691.18832449727,35,4,1,332.4774418381676
33894.67011623371,36,3,0,139.6951556854804
51216.23814351235,35,4,1,327.36214738185674
42790.28087767638,54,2,1,251.75987922058897
88090.72434174293,35,1,1,307.18782600151644
49401.58424372432,29,5,1,312.89375389354433
28936.406506076168,21,1,0,102.31501385872077
47987.29683984613,64,2,1,315.93695048339464
57790.38118456832,60,2,0,144.44586760788567
75100.45919228785,44,2,0,140.076571303568
41158.21400091922,22,7,1,321.9578076996013
26263.5803896454,23,6,1,274.33324725977633
62252.555171464715,30,4,1,306.11656659141715
29291.019411505233,40,5,1,273.4729259815046
43457.66837738772,59,4,1,342.0763992280968
46135.69271733509,42,1,0,130.59608825895765
48955.498200498376,63,2,0,140.36044564121013
60337.46685611503,21,1,0,114.1312096830743
39745.48576570419,49,1,0,114.20258943939201
45894.06121749859,61,6,1,366.7215719259719
49785.944705759175,32,2,0,106.03745122774328
52243.96936278182,43,2,0,138.15229290707816
51467.40762061884,59,2,0,154.8959978600427
56540.0866283387,28,2,0,120.12633389642565
62657.59264462606,26,3,1,287.00498584470074
55889.51173476452,28,6,1,309.17740883463784
56803.78285263828,19,1,0,128.17099122365187
26266.652498802836,62,1,1,278.4680449612858
50753.41548748521,44,3,1,322.1996662405337
57192.613220024126,43,4,1,311.2359771599119
60934.11791855675,25,0,0,133.14057263583692
39614.73838649309,38,2,0,149.27623768297696
40114.41087667033,38,1,0,126.20689444763616
41388.48987074602,25,3,0,135.303544417909
58046.20849837015,18,4,0,144.47220911393165
65508.21582386313,55,3,1,307.13941446293643
43888.09839062598,30,3,0,166.96471072528658
63619.434704405736,26,3,0,151.2205069799573
51852.19713746892,45,4,1,312.6615325985376
48135.71334256345,23,4,1,350.5920918821087
46829.236552730465,64,3,1,303.3830967161242
61199.17046903235,40,3,1,303.9391643319218
54883.66725180605,53,1,0,145.60268652772393
84137.38141471456,34,2,0,140.2215544309937
37216.630355040135,26,5,1,289.5903017428149
57771.52553044964,29,1,0,119.07562335333833
42061.98485282731,39,4,0,136.3541788111097
36960.695195170345,29,5,1,328.2882217054818
49836.992944475416,23,1,0,105.26804172914231
52060.28719110554,61,2,0,138.60530216157773
93772.60332590138,26,1,1,314.71815520487246
47237.81276475197,54,1,0,118.5845646034716
33047.31905772975,20,5,1,286.9269120843677
54095.160762415784,51,2,0,141.66975650189042
18880.399436804477,25,2,1,245.22035028938046
48620.64826093601,27,2,0,104.80265608887433
50240.379234427404,64,5,1,345.92424096882735
61919.00574417817,58,6,1,357.83946894412867
64604.33374141771,59,1,0,147.5125993231069
42446.45571638424,60,1,0,136.6201144516412
47740.78978055101,26,4,1,291.51116868085927
38508.187540839936,31,3,0,132.10048892079683
33079.06167788459,54,3,1,252.40011725330424
54648.42169070952,44,1,1,296.26744980475337
30896.21677105101,58,2,1,258.6874396100664
43780.59649142205,49,4,1,304.7301864754858
35072.39060151144,21,4,0,141.73302369927623
58245.2477943539,19,4,0,193.53574574242256
77021.45148899732,50,4,1,359.45269128494294
30476.180257950033,38,4,1,247.83826920392625
22204.722756536463,18,3,1,247.9932879668665
48126.69671974899,61,3,0,153.43681756826453
50235.46693936638,28,7,1,326.96572641312304
53279.889601359464,18,3,0,108.02508430732553
43305.192271484826,63,0,0,141.19639462521644
46990.410517618526,28,6,1,328.2407105988161
55512.656158109035,24,2,0,124.35985259338263
65606.46338967259,19,3,0,143.5487146020825
20674.268445225756,32,1,0,97.39293268863328
44465.908414528065,25,5,1,323.9649725811045
53207.13190911595,64,5,1,343.31995484248284
36230.35843083896,43,4,1,284.7408334796239
75967.5444765095,57,1,0,159.35569429980941
40468.851796568946,59,1,0,140.7545233263641
49380.60969489076,52,3,0,161.12611181470314
58340.33145263436,63,3,0,146.93372134653822
41130.72816797158,58,3,0,132.46048295055263
22301.404282933745,58,2,0,141.20360240969165
43570.182096252,38,4,1,321.3085838518655
65441.60833890561,55,2,1,323.52072521714797
44946.57309822292,25,2,0,141.62599248969624
37303.48547811532,60,4,1,278.5648378669206
63885.083142540825,49,1,0,111.22119503983822
45038.37655965421,25,0,0,95.02344056872914
42347.58779524674,61,0,0,139.22080797007555
52241.841344949644,27,2,0,131.30193341418592
61561.253144281814,40,1,0,135.40258816417332
85725.70297598818,21,5,1,402.01408444123837
62408.541614861344,55,2,0,164.13536913177305
67397.59949582517,47,5,1,336.92003330311917
42410.50701518217,58,2,1,282.72468769143603
34611.97841045786,40,1,0,126.40359135523349
50934.970244286844,22,4,1,310.04471679639687
51607.54872889394,38,1,0,131.71353043371266
33822.30887953104,23,4,1,263.4543905218601
47370.58205143981,34,2,1,293.63256818460803
55989.764025786964,42,0,0,112.38018378731763
55405.9009252712,41,3,1,288.22966257600183
57564.31780076409,39,4,1,314.478911445989
54364.470952061645,30,5,1,328.2279561996816
42394.87011094917,34,2,0,137.96643999164093
42291.49060026735,31,2,1,332.4851916839606
32015.72903009186,51,3,0,146.36706319483952
76771.62558777642,43,2,1,310.20018101899893
50201.7554692894,36,5,0,154.92474653171226
46627.20416307722,43,1,0,122.62758168541035
36068.11877821312,20,4,0,128.77069660689165
94034.86853491666,19,3,0,215.74290603042914
33900.079516656566,45,4,0,127.71911254667475
43567.2811159089,19,4,0,134.83294596012664
56237.552544290906,39,4,1,349.5423369033714
59003.19448616417,24,2,0,159.05141209665769
64368.98082823526,21,3,1,292.80590681141666
77114.12761653894,55,5,1,391.4357874800146
57592.36483191069,56,2,0,117.60563810275042
34159.53800049999,37,5,1,298.2588396604306
46145.82312317328,23,3,0,135.2778303859041
54617.485587708274,26,6,1,337.89316784695137
81023.39062258735,48,3,0,168.8475527773761
29032.917823635544,43,2,0,107.75708418751893
68038.64757837841,53,3,0,166.8979804850182
52698.71554319625,43,2,1,287.36240083386684
62567.45802844221,45,2,0,199.20398438498657
48470.07925046102,22,8,1,370.40471560099485
37363.5105481051,27,1,0,87.3893085974088
61263.09169101998,35,3,0,156.32052185770357
59816.46540658432,32,3,1,266.40741232085026
64580.85448609583,50,4,1,318.52090773568807
49800.43046932047,22,3,1,285.78374376270386
41002.66965020226,54,6,1,311.8450503235573
26618.195074642375,57,3,0,112.31747118912449
62290.5990220911,39,5,1,324.8008596057349
56358.34223665979,39,5,1,302.0390105552455
35513.26050704061,39,1,1,270.8829921574771
41921.39490055064,32,5,1,310.5284408193664
42998.617820728396,34,4,0,112.76916263960511
27755.23352026373,62,3,1,295.9831806750833
37734.764050923,45,3,1,268.5369293907166
32992.54464790469,39,2,1,273.0673065637393
43812.81482168095,38,6,1,299.4169528167234
38919.537525056556,59,5,1,342.5799495097922
25594.926186998768,34,5,0,145.80279761004294
80338.85345854222,22,2,0,170.33995297519186
68788.11096543846,35,1,0,115.05628239139386
38314.708677200215,34,1,1,262.54844998273245
54086.32094980415,21,4,1,319.55161736376715
56261.976347319425,24,3,0,201.7482732712044
67866.28782160215,42,2,0,177.36937183408372
37720.92460009882,54,2,1,311.55569744828915
66381.6017597364,57,4,0,197.78636410781712
41781.420436895976,57,1,0,107.72762277153592
29962.0639374708,60,2,0,126.83158584895868
60862.048389717456,26,1,0,165.98233131713442
69361.37636183642,36,1,0,146.49782268337654
88818.63460296027,26,6,1,384.4465441794198
32004.121023646796,40,5,1,291.8031366339946
60483.79527621184,48,0,0,126.47581423940728
43852.981343097,49,3,0,117.9128437161292
